,0x,0y,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y,17x,17y
10,222.6086956521739,46.95652173913044,208.69565217391303,62.608695652173914,201.7391304347826,67.82608695652173,201.7391304347826,88.69565217391305,201.7391304347826,109.56521739130434,208.69565217391303,62.608695652173914,,,278.2608695652174,208.69565217391303,201.7391304347826,109.56521739130434,201.7391304347826,135.65217391304347,194.7826086956522,161.7391304347826,208.69565217391303,109.56521739130434,208.69565217391303,135.65217391304347,201.7391304347826,161.7391304347826,215.65217391304347,46.95652173913044,222.6086956521739,46.95652173913044,208.69565217391303,46.95652173913044,,
11,229.56521739130434,46.95652173913044,208.69565217391303,67.82608695652173,208.69565217391303,67.82608695652173,208.69565217391303,93.91304347826087,215.65217391304347,114.78260869565217,208.69565217391303,67.82608695652173,,,278.2608695652174,208.69565217391303,201.7391304347826,109.56521739130434,201.7391304347826,140.8695652173913,194.7826086956522,161.7391304347826,208.69565217391303,109.56521739130434,215.65217391304347,135.65217391304347,208.69565217391303,156.52173913043478,222.6086956521739,46.95652173913044,229.56521739130434,46.95652173913044,215.65217391304347,46.95652173913044,,
12,,,208.69565217391303,67.82608695652173,208.69565217391303,67.82608695652173,208.69565217391303,93.91304347826087,215.65217391304347,114.78260869565217,208.69565217391303,62.608695652173914,,,278.2608695652174,208.69565217391303,208.69565217391303,109.56521739130434,201.7391304347826,135.65217391304347,194.7826086956522,161.7391304347826,208.69565217391303,109.56521739130434,215.65217391304347,135.65217391304347,215.65217391304347,156.52173913043478,229.56521739130434,41.73913043478261,,,222.6086956521739,46.95652173913044,,
13,,,215.65217391304347,67.82608695652173,222.6086956521739,67.82608695652173,215.65217391304347,93.91304347826087,222.6086956521739,114.78260869565217,215.65217391304347,62.608695652173914,,,278.2608695652174,208.69565217391303,215.65217391304347,109.56521739130434,208.69565217391303,135.65217391304347,201.7391304347826,161.7391304347826,215.65217391304347,109.56521739130434,215.65217391304347,135.65217391304347,215.65217391304347,156.52173913043478,,,,,236.52173913043478,41.73913043478261,,
14,,,222.6086956521739,62.608695652173914,229.56521739130434,67.82608695652173,222.6086956521739,93.91304347826087,222.6086956521739,114.78260869565217,215.65217391304347,62.608695652173914,,,278.2608695652174,208.69565217391303,215.65217391304347,109.56521739130434,215.65217391304347,135.65217391304347,201.7391304347826,161.7391304347826,208.69565217391303,104.34782608695652,215.65217391304347,135.65217391304347,215.65217391304347,156.52173913043478,,,,,236.52173913043478,41.73913043478261,,
15,,,222.6086956521739,57.391304347826086,222.6086956521739,62.608695652173914,222.6086956521739,83.47826086956522,278.2608695652174,208.69565217391303,229.56521739130434,62.608695652173914,,,278.2608695652174,208.69565217391303,222.6086956521739,104.34782608695652,222.6086956521739,130.43478260869566,208.69565217391303,156.52173913043478,222.6086956521739,104.34782608695652,222.6086956521739,130.43478260869566,208.69565217391303,156.52173913043478,,,,,243.47826086956522,41.73913043478261,,
16,,,229.56521739130434,57.391304347826086,236.52173913043478,62.608695652173914,236.52173913043478,83.47826086956522,243.47826086956522,104.34782608695652,222.6086956521739,57.391304347826086,208.69565217391303,78.26086956521739,278.2608695652174,208.69565217391303,229.56521739130434,99.1304347826087,236.52173913043478,130.43478260869566,222.6086956521739,156.52173913043478,215.65217391304347,99.1304347826087,222.6086956521739,130.43478260869566,215.65217391304347,156.52173913043478,,,,,243.47826086956522,41.73913043478261,,
17,,,229.56521739130434,57.391304347826086,243.47826086956522,62.608695652173914,250.43478260869566,83.47826086956522,250.43478260869566,99.1304347826087,222.6086956521739,57.391304347826086,208.69565217391303,78.26086956521739,278.2608695652174,208.69565217391303,236.52173913043478,99.1304347826087,236.52173913043478,130.43478260869566,236.52173913043478,151.30434782608697,222.6086956521739,99.1304347826087,222.6086956521739,130.43478260869566,222.6086956521739,156.52173913043478,,,,,250.43478260869566,41.73913043478261,229.56521739130434,36.52173913043478
18,,,236.52173913043478,57.391304347826086,250.43478260869566,62.608695652173914,250.43478260869566,83.47826086956522,250.43478260869566,104.34782608695652,229.56521739130434,57.391304347826086,208.69565217391303,78.26086956521739,278.2608695652174,208.69565217391303,243.47826086956522,99.1304347826087,243.47826086956522,125.21739130434783,243.47826086956522,151.30434782608697,222.6086956521739,99.1304347826087,222.6086956521739,130.43478260869566,222.6086956521739,156.52173913043478,,,,,250.43478260869566,41.73913043478261,236.52173913043478,36.52173913043478
19,,,243.47826086956522,57.391304347826086,257.39130434782606,62.608695652173914,257.39130434782606,83.47826086956522,257.39130434782606,104.34782608695652,229.56521739130434,57.391304347826086,215.65217391304347,78.26086956521739,278.2608695652174,208.69565217391303,243.47826086956522,99.1304347826087,243.47826086956522,125.21739130434783,243.47826086956522,151.30434782608697,229.56521739130434,99.1304347826087,222.6086956521739,130.43478260869566,222.6086956521739,156.52173913043478,,,,,257.39130434782606,41.73913043478261,243.47826086956522,36.52173913043478
20,,,250.43478260869566,57.391304347826086,257.39130434782606,57.391304347826086,257.39130434782606,78.26086956521739,257.39130434782606,99.1304347826087,236.52173913043478,52.17391304347826,222.6086956521739,78.26086956521739,278.2608695652174,208.69565217391303,250.43478260869566,99.1304347826087,236.52173913043478,125.21739130434783,236.52173913043478,146.08695652173913,229.56521739130434,93.91304347826087,229.56521739130434,125.21739130434783,222.6086956521739,151.30434782608697,,,,,257.39130434782606,36.52173913043478,243.47826086956522,36.52173913043478
21,,,250.43478260869566,52.17391304347826,264.3478260869565,52.17391304347826,257.39130434782606,73.04347826086956,257.39130434782606,93.91304347826087,243.47826086956522,52.17391304347826,229.56521739130434,73.04347826086956,278.2608695652174,208.69565217391303,250.43478260869566,93.91304347826087,243.47826086956522,120.0,243.47826086956522,146.08695652173913,236.52173913043478,93.91304347826087,229.56521739130434,120.0,236.52173913043478,146.08695652173913,,,,,,,243.47826086956522,36.52173913043478
22,,,250.43478260869566,52.17391304347826,257.39130434782606,52.17391304347826,264.3478260869565,73.04347826086956,257.39130434782606,93.91304347826087,243.47826086956522,52.17391304347826,229.56521739130434,73.04347826086956,222.6086956521739,93.91304347826087,250.43478260869566,93.91304347826087,243.47826086956522,114.78260869565217,243.47826086956522,140.8695652173913,236.52173913043478,88.69565217391305,229.56521739130434,114.78260869565217,236.52173913043478,140.8695652173913,,,,,257.39130434782606,36.52173913043478,243.47826086956522,31.304347826086957
23,,,243.47826086956522,52.17391304347826,257.39130434782606,52.17391304347826,,,,,236.52173913043478,52.17391304347826,229.56521739130434,73.04347826086956,222.6086956521739,93.91304347826087,250.43478260869566,88.69565217391305,243.47826086956522,114.78260869565217,236.52173913043478,140.8695652173913,236.52173913043478,88.69565217391305,229.56521739130434,114.78260869565217,229.56521739130434,140.8695652173913,,,,,,,236.52173913043478,31.304347826086957
24,,,243.47826086956522,52.17391304347826,250.43478260869566,52.17391304347826,,,,,236.52173913043478,52.17391304347826,229.56521739130434,78.26086956521739,222.6086956521739,99.1304347826087,243.47826086956522,88.69565217391305,236.52173913043478,114.78260869565217,236.52173913043478,135.65217391304347,236.52173913043478,93.91304347826087,229.56521739130434,114.78260869565217,236.52173913043478,140.8695652173913,,,,,,,229.56521739130434,36.52173913043478
25,222.6086956521739,36.52173913043478,236.52173913043478,52.17391304347826,243.47826086956522,52.17391304347826,,,278.2608695652174,208.69565217391303,236.52173913043478,52.17391304347826,236.52173913043478,78.26086956521739,222.6086956521739,99.1304347826087,236.52173913043478,88.69565217391305,229.56521739130434,114.78260869565217,229.56521739130434,135.65217391304347,236.52173913043478,93.91304347826087,229.56521739130434,114.78260869565217,229.56521739130434,140.8695652173913,,,222.6086956521739,36.52173913043478,,,229.56521739130434,36.52173913043478
26,222.6086956521739,41.73913043478261,229.56521739130434,52.17391304347826,229.56521739130434,52.17391304347826,,,278.2608695652174,208.69565217391303,236.52173913043478,52.17391304347826,236.52173913043478,73.04347826086956,278.2608695652174,208.69565217391303,222.6086956521739,88.69565217391305,215.65217391304347,114.78260869565217,76.52173913043478,109.56521739130434,229.56521739130434,93.91304347826087,229.56521739130434,114.78260869565217,229.56521739130434,135.65217391304347,,,222.6086956521739,36.52173913043478,,,229.56521739130434,36.52173913043478
27,222.6086956521739,46.95652173913044,229.56521739130434,52.17391304347826,229.56521739130434,52.17391304347826,,,,,236.52173913043478,52.17391304347826,236.52173913043478,73.04347826086956,236.52173913043478,93.91304347826087,229.56521739130434,88.69565217391305,222.6086956521739,109.56521739130434,222.6086956521739,130.43478260869566,236.52173913043478,88.69565217391305,229.56521739130434,114.78260869565217,229.56521739130434,135.65217391304347,,,229.56521739130434,41.73913043478261,,,236.52173913043478,41.73913043478261
28,215.65217391304347,41.73913043478261,229.56521739130434,52.17391304347826,222.6086956521739,52.17391304347826,,,,,243.47826086956522,52.17391304347826,243.47826086956522,73.04347826086956,243.47826086956522,93.91304347826087,229.56521739130434,88.69565217391305,222.6086956521739,114.78260869565217,222.6086956521739,130.43478260869566,236.52173913043478,88.69565217391305,236.52173913043478,114.78260869565217,229.56521739130434,135.65217391304347,,,222.6086956521739,41.73913043478261,,,229.56521739130434,41.73913043478261
29,222.6086956521739,41.73913043478261,236.52173913043478,52.17391304347826,222.6086956521739,52.17391304347826,222.6086956521739,73.04347826086956,222.6086956521739,88.69565217391305,243.47826086956522,57.391304347826086,250.43478260869566,73.04347826086956,250.43478260869566,93.91304347826087,229.56521739130434,88.69565217391305,222.6086956521739,109.56521739130434,222.6086956521739,130.43478260869566,236.52173913043478,88.69565217391305,236.52173913043478,114.78260869565217,229.56521739130434,135.65217391304347,222.6086956521739,41.73913043478261,222.6086956521739,41.73913043478261,,,236.52173913043478,41.73913043478261
30,222.6086956521739,46.95652173913044,236.52173913043478,57.391304347826086,222.6086956521739,57.391304347826086,222.6086956521739,73.04347826086956,222.6086956521739,88.69565217391305,243.47826086956522,57.391304347826086,250.43478260869566,78.26086956521739,250.43478260869566,93.91304347826087,229.56521739130434,88.69565217391305,222.6086956521739,109.56521739130434,222.6086956521739,130.43478260869566,243.47826086956522,88.69565217391305,236.52173913043478,109.56521739130434,236.52173913043478,130.43478260869566,222.6086956521739,41.73913043478261,229.56521739130434,41.73913043478261,,,236.52173913043478,41.73913043478261
31,222.6086956521739,52.17391304347826,236.52173913043478,57.391304347826086,222.6086956521739,57.391304347826086,222.6086956521739,78.26086956521739,222.6086956521739,88.69565217391305,243.47826086956522,57.391304347826086,250.43478260869566,78.26086956521739,250.43478260869566,93.91304347826087,229.56521739130434,88.69565217391305,229.56521739130434,109.56521739130434,229.56521739130434,130.43478260869566,243.47826086956522,88.69565217391305,236.52173913043478,109.56521739130434,236.52173913043478,135.65217391304347,222.6086956521739,46.95652173913044,229.56521739130434,46.95652173913044,,,236.52173913043478,46.95652173913044
32,229.56521739130434,57.391304347826086,236.52173913043478,62.608695652173914,222.6086956521739,62.608695652173914,229.56521739130434,78.26086956521739,222.6086956521739,93.91304347826087,250.43478260869566,62.608695652173914,250.43478260869566,83.47826086956522,250.43478260869566,99.1304347826087,229.56521739130434,88.69565217391305,229.56521739130434,109.56521739130434,229.56521739130434,130.43478260869566,243.47826086956522,88.69565217391305,236.52173913043478,109.56521739130434,229.56521739130434,130.43478260869566,229.56521739130434,57.391304347826086,229.56521739130434,57.391304347826086,,,236.52173913043478,57.391304347826086
33,229.56521739130434,62.608695652173914,236.52173913043478,67.82608695652173,229.56521739130434,67.82608695652173,229.56521739130434,78.26086956521739,229.56521739130434,88.69565217391305,250.43478260869566,67.82608695652173,250.43478260869566,83.47826086956522,250.43478260869566,99.1304347826087,229.56521739130434,88.69565217391305,229.56521739130434,109.56521739130434,229.56521739130434,130.43478260869566,243.47826086956522,93.91304347826087,236.52173913043478,109.56521739130434,236.52173913043478,130.43478260869566,229.56521739130434,62.608695652173914,236.52173913043478,62.608695652173914,,,243.47826086956522,62.608695652173914
34,236.52173913043478,67.82608695652173,243.47826086956522,73.04347826086956,229.56521739130434,67.82608695652173,229.56521739130434,83.47826086956522,222.6086956521739,93.91304347826087,250.43478260869566,73.04347826086956,250.43478260869566,83.47826086956522,257.39130434782606,99.1304347826087,229.56521739130434,93.91304347826087,229.56521739130434,109.56521739130434,229.56521739130434,130.43478260869566,243.47826086956522,93.91304347826087,236.52173913043478,109.56521739130434,236.52173913043478,130.43478260869566,236.52173913043478,62.608695652173914,236.52173913043478,62.608695652173914,,,243.47826086956522,62.608695652173914
35,243.47826086956522,62.608695652173914,243.47826086956522,67.82608695652173,229.56521739130434,67.82608695652173,229.56521739130434,83.47826086956522,222.6086956521739,93.91304347826087,257.39130434782606,67.82608695652173,257.39130434782606,83.47826086956522,257.39130434782606,99.1304347826087,229.56521739130434,93.91304347826087,229.56521739130434,109.56521739130434,222.6086956521739,130.43478260869566,243.47826086956522,93.91304347826087,243.47826086956522,109.56521739130434,236.52173913043478,130.43478260869566,236.52173913043478,62.608695652173914,243.47826086956522,62.608695652173914,,,250.43478260869566,62.608695652173914
36,243.47826086956522,62.608695652173914,250.43478260869566,67.82608695652173,236.52173913043478,67.82608695652173,229.56521739130434,83.47826086956522,222.6086956521739,93.91304347826087,257.39130434782606,67.82608695652173,257.39130434782606,83.47826086956522,257.39130434782606,99.1304347826087,236.52173913043478,93.91304347826087,229.56521739130434,109.56521739130434,229.56521739130434,130.43478260869566,250.43478260869566,93.91304347826087,243.47826086956522,114.78260869565217,236.52173913043478,130.43478260869566,243.47826086956522,57.391304347826086,250.43478260869566,57.391304347826086,,,257.39130434782606,57.391304347826086
37,250.43478260869566,57.391304347826086,250.43478260869566,67.82608695652173,236.52173913043478,67.82608695652173,229.56521739130434,83.47826086956522,222.6086956521739,93.91304347826087,257.39130434782606,67.82608695652173,257.39130434782606,83.47826086956522,257.39130434782606,99.1304347826087,236.52173913043478,93.91304347826087,229.56521739130434,114.78260869565217,222.6086956521739,130.43478260869566,250.43478260869566,93.91304347826087,243.47826086956522,114.78260869565217,236.52173913043478,130.43478260869566,243.47826086956522,57.391304347826086,250.43478260869566,57.391304347826086,243.47826086956522,57.391304347826086,257.39130434782606,57.391304347826086
38,250.43478260869566,57.391304347826086,250.43478260869566,67.82608695652173,236.52173913043478,67.82608695652173,229.56521739130434,83.47826086956522,222.6086956521739,93.91304347826087,257.39130434782606,67.82608695652173,257.39130434782606,83.47826086956522,257.39130434782606,99.1304347826087,236.52173913043478,93.91304347826087,229.56521739130434,114.78260869565217,222.6086956521739,130.43478260869566,250.43478260869566,93.91304347826087,243.47826086956522,114.78260869565217,236.52173913043478,130.43478260869566,243.47826086956522,57.391304347826086,250.43478260869566,57.391304347826086,243.47826086956522,57.391304347826086,257.39130434782606,57.391304347826086
39,250.43478260869566,62.608695652173914,250.43478260869566,67.82608695652173,236.52173913043478,67.82608695652173,229.56521739130434,83.47826086956522,222.6086956521739,93.91304347826087,257.39130434782606,67.82608695652173,257.39130434782606,83.47826086956522,250.43478260869566,99.1304347826087,236.52173913043478,93.91304347826087,229.56521739130434,109.56521739130434,229.56521739130434,130.43478260869566,250.43478260869566,93.91304347826087,243.47826086956522,109.56521739130434,236.52173913043478,130.43478260869566,243.47826086956522,57.391304347826086,250.43478260869566,57.391304347826086,243.47826086956522,57.391304347826086,257.39130434782606,57.391304347826086
40,250.43478260869566,62.608695652173914,250.43478260869566,67.82608695652173,236.52173913043478,67.82608695652173,229.56521739130434,78.26086956521739,229.56521739130434,93.91304347826087,257.39130434782606,67.82608695652173,257.39130434782606,83.47826086956522,257.39130434782606,99.1304347826087,236.52173913043478,88.69565217391305,236.52173913043478,104.34782608695652,236.52173913043478,125.21739130434783,250.43478260869566,93.91304347826087,250.43478260869566,109.56521739130434,243.47826086956522,130.43478260869566,243.47826086956522,57.391304347826086,250.43478260869566,57.391304347826086,243.47826086956522,57.391304347826086,257.39130434782606,57.391304347826086
41,250.43478260869566,62.608695652173914,243.47826086956522,67.82608695652173,236.52173913043478,67.82608695652173,229.56521739130434,83.47826086956522,229.56521739130434,88.69565217391305,257.39130434782606,67.82608695652173,257.39130434782606,83.47826086956522,257.39130434782606,99.1304347826087,236.52173913043478,88.69565217391305,236.52173913043478,104.34782608695652,229.56521739130434,120.0,250.43478260869566,93.91304347826087,250.43478260869566,109.56521739130434,243.47826086956522,125.21739130434783,243.47826086956522,57.391304347826086,250.43478260869566,57.391304347826086,243.47826086956522,57.391304347826086,257.39130434782606,57.391304347826086
42,243.47826086956522,57.391304347826086,243.47826086956522,67.82608695652173,236.52173913043478,67.82608695652173,229.56521739130434,83.47826086956522,222.6086956521739,93.91304347826087,257.39130434782606,67.82608695652173,257.39130434782606,83.47826086956522,257.39130434782606,99.1304347826087,236.52173913043478,93.91304347826087,229.56521739130434,109.56521739130434,229.56521739130434,130.43478260869566,250.43478260869566,93.91304347826087,243.47826086956522,114.78260869565217,236.52173913043478,130.43478260869566,243.47826086956522,57.391304347826086,250.43478260869566,57.391304347826086,243.47826086956522,57.391304347826086,250.43478260869566,57.391304347826086
43,243.47826086956522,57.391304347826086,243.47826086956522,67.82608695652173,236.52173913043478,67.82608695652173,229.56521739130434,83.47826086956522,222.6086956521739,93.91304347826087,257.39130434782606,67.82608695652173,257.39130434782606,83.47826086956522,257.39130434782606,99.1304347826087,236.52173913043478,93.91304347826087,229.56521739130434,109.56521739130434,229.56521739130434,130.43478260869566,250.43478260869566,93.91304347826087,243.47826086956522,114.78260869565217,236.52173913043478,130.43478260869566,243.47826086956522,57.391304347826086,250.43478260869566,57.391304347826086,236.52173913043478,57.391304347826086,250.43478260869566,57.391304347826086
44,243.47826086956522,57.391304347826086,243.47826086956522,67.82608695652173,236.52173913043478,67.82608695652173,229.56521739130434,83.47826086956522,222.6086956521739,93.91304347826087,257.39130434782606,67.82608695652173,257.39130434782606,83.47826086956522,257.39130434782606,99.1304347826087,236.52173913043478,93.91304347826087,229.56521739130434,109.56521739130434,229.56521739130434,130.43478260869566,250.43478260869566,93.91304347826087,243.47826086956522,114.78260869565217,243.47826086956522,130.43478260869566,243.47826086956522,57.391304347826086,250.43478260869566,57.391304347826086,236.52173913043478,57.391304347826086,250.43478260869566,57.391304347826086
45,243.47826086956522,57.391304347826086,243.47826086956522,67.82608695652173,236.52173913043478,67.82608695652173,229.56521739130434,83.47826086956522,222.6086956521739,93.91304347826087,257.39130434782606,67.82608695652173,257.39130434782606,83.47826086956522,250.43478260869566,99.1304347826087,236.52173913043478,93.91304347826087,229.56521739130434,109.56521739130434,229.56521739130434,130.43478260869566,250.43478260869566,93.91304347826087,243.47826086956522,114.78260869565217,243.47826086956522,130.43478260869566,243.47826086956522,57.391304347826086,250.43478260869566,57.391304347826086,236.52173913043478,57.391304347826086,250.43478260869566,57.391304347826086
46,243.47826086956522,57.391304347826086,243.47826086956522,67.82608695652173,236.52173913043478,67.82608695652173,229.56521739130434,83.47826086956522,222.6086956521739,93.91304347826087,257.39130434782606,67.82608695652173,257.39130434782606,83.47826086956522,250.43478260869566,99.1304347826087,236.52173913043478,93.91304347826087,229.56521739130434,109.56521739130434,229.56521739130434,130.43478260869566,250.43478260869566,93.91304347826087,243.47826086956522,109.56521739130434,243.47826086956522,130.43478260869566,243.47826086956522,57.391304347826086,250.43478260869566,57.391304347826086,243.47826086956522,57.391304347826086,250.43478260869566,57.391304347826086
47,243.47826086956522,62.608695652173914,243.47826086956522,67.82608695652173,236.52173913043478,67.82608695652173,229.56521739130434,83.47826086956522,222.6086956521739,93.91304347826087,257.39130434782606,67.82608695652173,257.39130434782606,83.47826086956522,257.39130434782606,99.1304347826087,236.52173913043478,93.91304347826087,229.56521739130434,109.56521739130434,229.56521739130434,130.43478260869566,250.43478260869566,93.91304347826087,250.43478260869566,109.56521739130434,243.47826086956522,130.43478260869566,243.47826086956522,57.391304347826086,250.43478260869566,57.391304347826086,243.47826086956522,57.391304347826086,250.43478260869566,57.391304347826086
48,243.47826086956522,62.608695652173914,243.47826086956522,67.82608695652173,236.52173913043478,67.82608695652173,229.56521739130434,83.47826086956522,222.6086956521739,93.91304347826087,257.39130434782606,67.82608695652173,257.39130434782606,83.47826086956522,257.39130434782606,93.91304347826087,236.52173913043478,93.91304347826087,236.52173913043478,109.56521739130434,236.52173913043478,130.43478260869566,250.43478260869566,93.91304347826087,250.43478260869566,109.56521739130434,243.47826086956522,130.43478260869566,243.47826086956522,57.391304347826086,250.43478260869566,57.391304347826086,243.47826086956522,57.391304347826086,250.43478260869566,57.391304347826086
49,243.47826086956522,62.608695652173914,243.47826086956522,67.82608695652173,236.52173913043478,67.82608695652173,229.56521739130434,83.47826086956522,222.6086956521739,93.91304347826087,257.39130434782606,67.82608695652173,257.39130434782606,83.47826086956522,257.39130434782606,99.1304347826087,236.52173913043478,88.69565217391305,236.52173913043478,109.56521739130434,236.52173913043478,130.43478260869566,250.43478260869566,93.91304347826087,250.43478260869566,109.56521739130434,243.47826086956522,130.43478260869566,243.47826086956522,57.391304347826086,250.43478260869566,57.391304347826086,243.47826086956522,57.391304347826086,257.39130434782606,57.391304347826086
50,243.47826086956522,62.608695652173914,243.47826086956522,67.82608695652173,236.52173913043478,67.82608695652173,229.56521739130434,83.47826086956522,222.6086956521739,93.91304347826087,257.39130434782606,67.82608695652173,257.39130434782606,83.47826086956522,257.39130434782606,99.1304347826087,236.52173913043478,93.91304347826087,236.52173913043478,109.56521739130434,236.52173913043478,130.43478260869566,250.43478260869566,93.91304347826087,250.43478260869566,109.56521739130434,243.47826086956522,130.43478260869566,243.47826086956522,57.391304347826086,250.43478260869566,57.391304347826086,243.47826086956522,57.391304347826086,257.39130434782606,57.391304347826086
51,250.43478260869566,57.391304347826086,243.47826086956522,67.82608695652173,236.52173913043478,67.82608695652173,229.56521739130434,83.47826086956522,222.6086956521739,93.91304347826087,257.39130434782606,67.82608695652173,257.39130434782606,83.47826086956522,257.39130434782606,99.1304347826087,236.52173913043478,88.69565217391305,236.52173913043478,109.56521739130434,236.52173913043478,125.21739130434783,250.43478260869566,93.91304347826087,243.47826086956522,109.56521739130434,243.47826086956522,130.43478260869566,243.47826086956522,57.391304347826086,250.43478260869566,57.391304347826086,243.47826086956522,57.391304347826086,257.39130434782606,57.391304347826086
