,0x,0y,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y,17x,17y
0,104.34782608695652,93.91304347826087,104.34782608695652,104.34782608695652,104.34782608695652,109.56521739130434,125.21739130434783,114.78260869565217,146.08695652173913,109.56521739130434,104.34782608695652,104.34782608695652,,,278.2608695652174,208.69565217391303,132.17391304347825,120.0,153.04347826086956,109.56521739130434,166.95652173913044,114.78260869565217,132.17391304347825,120.0,,,173.91304347826087,125.21739130434783,104.34782608695652,93.91304347826087,,,97.3913043478261,99.1304347826087,,
1,104.34782608695652,93.91304347826087,97.3913043478261,109.56521739130434,104.34782608695652,109.56521739130434,125.21739130434783,99.1304347826087,111.30434782608695,99.1304347826087,90.43478260869566,114.78260869565217,,,278.2608695652174,208.69565217391303,125.21739130434783,114.78260869565217,153.04347826086956,109.56521739130434,173.91304347826087,120.0,125.21739130434783,120.0,146.08695652173913,109.56521739130434,180.8695652173913,130.43478260869566,97.3913043478261,93.91304347826087,,,97.3913043478261,99.1304347826087,,
2,104.34782608695652,93.91304347826087,104.34782608695652,109.56521739130434,104.34782608695652,109.56521739130434,125.21739130434783,104.34782608695652,111.30434782608695,99.1304347826087,97.3913043478261,109.56521739130434,,,278.2608695652174,208.69565217391303,132.17391304347825,114.78260869565217,153.04347826086956,104.34782608695652,173.91304347826087,120.0,125.21739130434783,120.0,153.04347826086956,114.78260869565217,180.8695652173913,130.43478260869566,104.34782608695652,93.91304347826087,,,97.3913043478261,99.1304347826087,,
3,104.34782608695652,93.91304347826087,104.34782608695652,104.34782608695652,104.34782608695652,109.56521739130434,111.30434782608695,114.78260869565217,111.30434782608695,99.1304347826087,111.30434782608695,99.1304347826087,125.21739130434783,104.34782608695652,278.2608695652174,208.69565217391303,132.17391304347825,120.0,146.08695652173913,104.34782608695652,166.95652173913044,114.78260869565217,132.17391304347825,114.78260869565217,146.08695652173913,104.34782608695652,166.95652173913044,114.78260869565217,97.3913043478261,93.91304347826087,,,97.3913043478261,99.1304347826087,,
4,104.34782608695652,93.91304347826087,104.34782608695652,104.34782608695652,104.34782608695652,109.56521739130434,118.26086956521739,114.78260869565217,125.21739130434783,104.34782608695652,111.30434782608695,99.1304347826087,125.21739130434783,104.34782608695652,278.2608695652174,208.69565217391303,132.17391304347825,120.0,146.08695652173913,104.34782608695652,166.95652173913044,120.0,132.17391304347825,114.78260869565217,146.08695652173913,104.34782608695652,160.0,114.78260869565217,97.3913043478261,93.91304347826087,97.3913043478261,93.91304347826087,97.3913043478261,99.1304347826087,,
5,104.34782608695652,93.91304347826087,104.34782608695652,104.34782608695652,104.34782608695652,109.56521739130434,125.21739130434783,114.78260869565217,,,104.34782608695652,104.34782608695652,118.26086956521739,99.1304347826087,278.2608695652174,208.69565217391303,132.17391304347825,120.0,146.08695652173913,104.34782608695652,173.91304347826087,120.0,132.17391304347825,114.78260869565217,153.04347826086956,114.78260869565217,166.95652173913044,120.0,97.3913043478261,93.91304347826087,97.3913043478261,93.91304347826087,97.3913043478261,99.1304347826087,,
6,104.34782608695652,93.91304347826087,104.34782608695652,104.34782608695652,104.34782608695652,104.34782608695652,125.21739130434783,114.78260869565217,,,104.34782608695652,104.34782608695652,,,278.2608695652174,208.69565217391303,132.17391304347825,120.0,146.08695652173913,104.34782608695652,166.95652173913044,120.0,132.17391304347825,114.78260869565217,,,,,97.3913043478261,93.91304347826087,,,97.3913043478261,99.1304347826087,,
7,,,104.34782608695652,104.34782608695652,104.34782608695652,104.34782608695652,,,,,104.34782608695652,104.34782608695652,,,278.2608695652174,208.69565217391303,,,146.08695652173913,104.34782608695652,,,,,,,,,,,,,,,,
8,,,104.34782608695652,99.1304347826087,111.30434782608695,99.1304347826087,,,,,104.34782608695652,104.34782608695652,,,278.2608695652174,208.69565217391303,132.17391304347825,114.78260869565217,146.08695652173913,104.34782608695652,166.95652173913044,120.0,139.1304347826087,114.78260869565217,,,,,,,,,97.3913043478261,93.91304347826087,,
9,,,111.30434782608695,99.1304347826087,111.30434782608695,99.1304347826087,,,,,111.30434782608695,104.34782608695652,,,278.2608695652174,208.69565217391303,,,146.08695652173913,104.34782608695652,166.95652173913044,120.0,139.1304347826087,109.56521739130434,,,,,,,,,,,,
