,ratio,LAngle,RAngle
0,0.28571428571428553,0.0,5.440332031005511
1,0.1025641025641026,6.340191745909912,0.0
2,0.3809523809523815,-5.856013585428959,-18.434948822922035
3,0.7619047619047622,-11.592175410291073,-29.054604099077146
4,0.7619047619047622,-11.592175410291073,-29.054604099077146
5,0.7619047619047622,-11.592175410291073,-29.054604099077146
6,0.7619047619047622,-11.592175410291073,-31.218402764346408
7,0.7179487179487181,-12.528807709151511,-31.218402764346408
8,0.5714285714285716,-5.856013585428959,-25.86635679409455
9,0.6666666666666657,-6.911227119024679,-28.072486935852936
10,0.5555555555555547,-6.340191745909858,-21.80140948635177
11,0.4761904761904752,-17.102728969052333,-23.962488974578118
12,0.5128205128205126,-23.962488974578207,-23.962488974578207
13,0.5128205128205133,0.0,-18.434948822922042
14,0.555555555555556,-23.96248897457816,-13.626994859891477
15,0.5128205128205126,-23.962488974578207,-18.434948822922035
16,0.3076923076923086,-12.528807709151511,-12.528807709151511
17,0.3333333333333333,-12.528807709151511,0.0
18,0.3076923076923075,-6.340191745909915,-6.911227119024683
19,0.4102564102564101,6.34019174590989,-12.528807709151522
20,0.33333333333333365,0.0,-14.931417178137494
21,0.7719298245614034,0.0,-14.931417178137554
22,0.4000000000000004,-7.594643368591453,-14.931417178137568
23,0.421052631578947,-11.592175410291077,-11.592175410291077
24,0.41025641025641074,-6.34019174590991,-18.434948822922035
25,0.30769230769230776,-12.528807709151511,-6.911227119024679
26,0.30769230769230776,-12.528807709151511,6.34019174590991
27,0.3076923076923073,-12.528807709151486,6.34019174590991
28,0.3076923076923073,-6.34019174590991,13.626994859891509
29,0.22222222222222246,0.0,6.911227119024679
30,0.38095238095238093,10.78429786756261,0.0
31,0.38095238095238126,11.592175410291093,0.0
32,0.5128205128205133,11.592175410291093,0.0
33,0.615384615384616,17.1027289690524,0.0
34,0.7179487179487183,22.30620505490765,0.0
35,0.19047619047619024,-5.440332031005511,-11.59217541029105
36,0.6666666666666665,23.962488974578182,0.0
37,0.6666666666666665,23.962488974578182,0.0
38,0.5128205128205131,17.102728969052368,-6.340191745909926
39,0.5128205128205131,11.592175410291082,-12.528807709151492
40,0.5128205128205129,5.856013585428963,-5.856013585428963
41,0.5128205128205129,11.592175410291082,-6.340191745909912
42,0.5128205128205129,11.592175410291082,-5.856013585428963
43,0.5555555555555554,12.528807709151517,-6.340191745909912
44,0.5128205128205129,12.528807709151517,-11.592175410291082
45,0.5555555555555558,12.528807709151517,-6.340191745909912
46,0.20512820512820476,-5.856013585428959,-12.528807709151486
47,0.5555555555555558,12.528807709151517,-12.528807709151517
48,0.5555555555555558,6.340191745909912,-12.528807709151517
49,0.5555555555555558,6.340191745909912,-12.528807709151517
50,0.6060606060606062,6.911227119024683,-13.626994859891543
51,0.6060606060606062,7.59464336859145,-14.931417178137561
52,0.484848484848485,0.0,-14.931417178137561
53,0.5333333333333337,0.0,-16.504361381755036
54,0.5333333333333337,7.59464336859145,-14.931417178137561
55,0.484848484848485,0.0,-13.626994859891543
56,0.2857142857142862,-5.856013585428935,-12.528807709151536
57,0.4444444444444444,0.0,-14.931417178137561
58,0.4444444444444444,6.34019174590991,-12.528807709151511
59,0.4444444444444444,6.34019174590991,-12.528807709151511
60,0.41025641025641035,5.856013585428959,-12.528807709151511
61,0.19047619047619094,-5.856013585428935,-11.592175410291096
62,0.3076923076923073,-6.340191745909961,-12.528807709151511
63,0.20512820512820518,-11.592175410291073,-11.592175410291073
64,0.3333333333333335,-12.528807709151467,-6.340191745909861
65,0.2051282051282052,6.911227119024683,-6.340191745909912
66,0.3333333333333326,-18.43494882292197,-6.340191745909861
67,0.3333333333333326,-12.528807709151517,0.0
68,0.5128205128205126,0.0,17.102728969052375
69,0.41025641025641074,0.0,-18.434948822922042
70,0.3076923076923078,-12.528807709151517,0.0
71,0.3076923076923078,-12.528807709151517,0.0
72,0.3076923076923078,-12.528807709151517,0.0
73,0.2051282051282052,-6.340191745909912,0.0
74,0.2051282051282052,-6.340191745909912,-6.340191745909912
75,0.3076923076923074,0.0,-13.626994859891516
76,0.11111111111111113,6.3401917459099115,6.3401917459099115
77,0.333333333333333,0.0,-12.52880770915149
78,0.22222222222222182,-6.3401917459099115,0.0
79,0.33333333333333365,-18.434948822922028,0.0
80,0.30769230769230804,-12.528807709151527,0.0
81,0.30769230769230815,-6.34019174590991,-19.98310652190001
82,0.2222222222222225,-6.3401917459099115,0.0
83,0.12121212121212127,0.0,0.0
84,0.11111111111111091,0.0,-6.911227119024671
85,0.205128205128205,5.856013585428948,-6.340191745909913
