,0x,0y,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y
0,132.17391304347825,114.78260869565216,132.17391304347825,114.78260869565216,139.1304347826087,114.78260869565216,146.08695652173913,135.65217391304347,153.04347826086956,151.30434782608697,118.2608695652174,114.78260869565216,118.2608695652174,135.65217391304347,118.2608695652174,156.52173913043478,139.1304347826087,156.52173913043478,139.1304347826087,187.8260869565217,132.17391304347825,219.1304347826087,125.21739130434784,156.52173913043478,132.17391304347825,187.8260869565217,132.17391304347825,219.1304347826087
1,132.17391304347825,109.56521739130434,132.17391304347825,109.56521739130434,146.08695652173913,109.56521739130434,153.04347826086956,135.65217391304347,160.0,151.30434782608697,118.2608695652174,109.56521739130434,118.2608695652174,130.43478260869566,118.2608695652174,146.08695652173913,146.08695652173913,151.30434782608697,153.04347826086956,177.3913043478261,139.1304347826087,208.69565217391303,125.21739130434784,151.30434782608697,132.17391304347825,177.3913043478261,132.17391304347825,208.69565217391303
2,187.8260869565217,88.69565217391305,180.8695652173913,99.1304347826087,173.91304347826087,99.1304347826087,173.91304347826087,120.0,180.8695652173913,135.65217391304347,187.8260869565217,99.1304347826087,187.8260869565217,120.0,194.7826086956522,130.43478260869566,180.8695652173913,135.65217391304347,180.8695652173913,156.52173913043478,166.95652173913044,182.6086956521739,187.8260869565217,130.43478260869566,180.8695652173913,156.52173913043478,173.91304347826087,177.3913043478261
3,187.8260869565217,88.69565217391305,187.8260869565217,99.1304347826087,180.8695652173913,99.1304347826087,173.91304347826087,120.0,173.91304347826087,130.43478260869566,194.7826086956522,99.1304347826087,201.7391304347826,114.78260869565216,201.7391304347826,130.43478260869566,180.8695652173913,130.43478260869566,180.8695652173913,156.52173913043478,173.91304347826087,177.3913043478261,194.7826086956522,130.43478260869566,187.8260869565217,156.52173913043478,166.95652173913044,177.3913043478261
4,194.7826086956522,88.69565217391305,187.8260869565217,99.1304347826087,180.8695652173913,99.1304347826087,173.91304347826087,114.78260869565216,173.91304347826087,130.43478260869566,201.7391304347826,99.1304347826087,201.7391304347826,114.78260869565216,201.7391304347826,130.43478260869566,180.8695652173913,130.43478260869566,180.8695652173913,156.52173913043478,173.91304347826087,177.3913043478261,194.7826086956522,130.43478260869566,187.8260869565217,156.52173913043478,180.8695652173913,177.3913043478261
5,194.7826086956522,88.69565217391305,187.8260869565217,99.1304347826087,180.8695652173913,99.1304347826087,173.91304347826087,114.78260869565216,166.95652173913044,130.43478260869566,201.7391304347826,99.1304347826087,208.69565217391303,120.0,201.7391304347826,135.65217391304347,180.8695652173913,130.43478260869566,180.8695652173913,156.52173913043478,187.8260869565217,182.6086956521739,194.7826086956522,135.65217391304347,187.8260869565217,156.52173913043478,180.8695652173913,177.3913043478261
6,194.7826086956522,88.69565217391305,194.7826086956522,99.1304347826087,180.8695652173913,99.1304347826087,173.91304347826087,120.0,166.95652173913044,135.65217391304347,201.7391304347826,104.34782608695652,208.69565217391303,120.0,201.7391304347826,135.65217391304347,180.8695652173913,135.65217391304347,180.8695652173913,161.7391304347826,187.8260869565217,182.6086956521739,194.7826086956522,135.65217391304347,187.8260869565217,161.7391304347826,180.8695652173913,182.6086956521739
7,194.7826086956522,88.69565217391305,194.7826086956522,104.34782608695652,180.8695652173913,104.34782608695652,173.91304347826087,120.0,166.95652173913044,135.65217391304347,208.69565217391303,104.34782608695652,208.69565217391303,120.0,201.7391304347826,140.8695652173913,180.8695652173913,135.65217391304347,180.8695652173913,161.7391304347826,180.8695652173913,187.8260869565217,194.7826086956522,135.65217391304347,187.8260869565217,161.7391304347826,180.8695652173913,182.6086956521739
8,194.7826086956522,88.69565217391305,194.7826086956522,104.34782608695652,180.8695652173913,104.34782608695652,173.91304347826087,120.0,173.91304347826087,135.65217391304347,208.69565217391303,104.34782608695652,208.69565217391303,120.0,208.69565217391303,140.8695652173913,180.8695652173913,135.65217391304347,180.8695652173913,161.7391304347826,180.8695652173913,187.8260869565217,194.7826086956522,140.8695652173913,194.7826086956522,166.95652173913044,180.8695652173913,182.6086956521739
9,194.7826086956522,88.69565217391305,194.7826086956522,104.34782608695652,180.8695652173913,104.34782608695652,173.91304347826087,120.0,173.91304347826087,135.65217391304347,201.7391304347826,104.34782608695652,208.69565217391303,120.0,208.69565217391303,140.8695652173913,180.8695652173913,135.65217391304347,180.8695652173913,166.95652173913044,187.8260869565217,187.8260869565217,194.7826086956522,135.65217391304347,194.7826086956522,166.95652173913044,187.8260869565217,182.6086956521739
10,194.7826086956522,88.69565217391305,194.7826086956522,104.34782608695652,180.8695652173913,104.34782608695652,173.91304347826087,120.0,173.91304347826087,135.65217391304347,208.69565217391303,104.34782608695652,208.69565217391303,120.0,208.69565217391303,140.8695652173913,180.8695652173913,135.65217391304347,180.8695652173913,166.95652173913044,180.8695652173913,187.8260869565217,201.7391304347826,135.65217391304347,201.7391304347826,161.7391304347826,201.7391304347826,187.8260869565217
11,194.7826086956522,88.69565217391305,194.7826086956522,104.34782608695652,180.8695652173913,104.34782608695652,173.91304347826087,120.0,173.91304347826087,140.8695652173913,208.69565217391303,104.34782608695652,208.69565217391303,125.21739130434784,208.69565217391303,140.8695652173913,180.8695652173913,140.8695652173913,180.8695652173913,166.95652173913044,187.8260869565217,187.8260869565217,201.7391304347826,140.8695652173913,201.7391304347826,166.95652173913044,208.69565217391303,193.0434782608696
12,201.7391304347826,93.91304347826087,194.7826086956522,104.34782608695652,180.8695652173913,104.34782608695652,173.91304347826087,125.21739130434784,173.91304347826087,140.8695652173913,208.69565217391303,104.34782608695652,215.65217391304347,125.21739130434784,215.65217391304347,146.08695652173913,187.8260869565217,140.8695652173913,180.8695652173913,172.17391304347825,180.8695652173913,193.0434782608696,201.7391304347826,140.8695652173913,208.69565217391303,172.17391304347825,208.69565217391303,203.4782608695652
13,201.7391304347826,93.91304347826087,201.7391304347826,109.56521739130434,180.8695652173913,104.34782608695652,180.8695652173913,125.21739130434784,180.8695652173913,146.08695652173913,215.65217391304347,109.56521739130434,215.65217391304347,130.43478260869566,222.6086956521739,151.30434782608697,187.8260869565217,146.08695652173913,187.8260869565217,172.17391304347825,187.8260869565217,187.8260869565217,208.69565217391303,146.08695652173913,208.69565217391303,172.17391304347825,208.69565217391303,203.4782608695652
14,208.69565217391303,93.91304347826087,201.7391304347826,109.56521739130434,187.8260869565217,109.56521739130434,180.8695652173913,130.43478260869566,180.8695652173913,146.08695652173913,222.6086956521739,109.56521739130434,222.6086956521739,130.43478260869566,222.6086956521739,151.30434782608697,194.7826086956522,146.08695652173913,187.8260869565217,172.17391304347825,187.8260869565217,187.8260869565217,215.65217391304347,146.08695652173913,215.65217391304347,177.3913043478261,208.69565217391303,203.4782608695652
15,208.69565217391303,93.91304347826087,208.69565217391303,109.56521739130434,194.7826086956522,109.56521739130434,187.8260869565217,130.43478260869566,187.8260869565217,146.08695652173913,222.6086956521739,109.56521739130434,229.5652173913044,130.43478260869566,229.5652173913044,151.30434782608697,194.7826086956522,146.08695652173913,194.7826086956522,177.3913043478261,187.8260869565217,208.69565217391303,215.65217391304347,151.30434782608697,215.65217391304347,177.3913043478261,208.69565217391303,208.69565217391303
16,208.69565217391303,93.91304347826087,208.69565217391303,109.56521739130434,194.7826086956522,109.56521739130434,187.8260869565217,130.43478260869566,187.8260869565217,146.08695652173913,222.6086956521739,109.56521739130434,229.5652173913044,135.65217391304347,229.5652173913044,156.52173913043478,194.7826086956522,151.30434782608697,194.7826086956522,177.3913043478261,201.7391304347826,198.2608695652174,215.65217391304347,151.30434782608697,215.65217391304347,177.3913043478261,208.69565217391303,203.4782608695652
17,208.69565217391303,93.91304347826087,215.65217391304347,109.56521739130434,201.7391304347826,109.56521739130434,194.7826086956522,130.43478260869566,187.8260869565217,146.08695652173913,222.6086956521739,114.78260869565216,229.5652173913044,135.65217391304347,229.5652173913044,156.52173913043478,194.7826086956522,146.08695652173913,187.8260869565217,177.3913043478261,194.7826086956522,198.2608695652174,215.65217391304347,151.30434782608697,215.65217391304347,177.3913043478261,208.69565217391303,203.4782608695652
18,208.69565217391303,93.91304347826087,208.69565217391303,109.56521739130434,201.7391304347826,109.56521739130434,194.7826086956522,130.43478260869566,187.8260869565217,146.08695652173913,222.6086956521739,114.78260869565216,222.6086956521739,135.65217391304347,222.6086956521739,156.52173913043478,194.7826086956522,146.08695652173913,187.8260869565217,172.17391304347825,187.8260869565217,198.2608695652174,208.69565217391303,151.30434782608697,208.69565217391303,177.3913043478261,208.69565217391303,203.4782608695652
19,201.7391304347826,93.91304347826087,208.69565217391303,109.56521739130434,201.7391304347826,109.56521739130434,201.7391304347826,130.43478260869566,187.8260869565217,146.08695652173913,215.65217391304347,114.78260869565216,215.65217391304347,135.65217391304347,208.69565217391303,156.52173913043478,194.7826086956522,146.08695652173913,187.8260869565217,172.17391304347825,180.8695652173913,198.2608695652174,208.69565217391303,151.30434782608697,208.69565217391303,177.3913043478261,208.69565217391303,203.4782608695652
20,194.7826086956522,93.91304347826087,208.69565217391303,114.78260869565216,201.7391304347826,109.56521739130434,201.7391304347826,130.43478260869566,187.8260869565217,146.08695652173913,208.69565217391303,114.78260869565216,208.69565217391303,140.8695652173913,201.7391304347826,156.52173913043478,194.7826086956522,151.30434782608697,187.8260869565217,172.17391304347825,173.91304347826087,198.2608695652174,201.7391304347826,151.30434782608697,201.7391304347826,177.3913043478261,208.69565217391303,208.69565217391303
21,187.8260869565217,93.91304347826087,201.7391304347826,114.78260869565216,194.7826086956522,109.56521739130434,201.7391304347826,130.43478260869566,187.8260869565217,146.08695652173913,201.7391304347826,114.78260869565216,201.7391304347826,140.8695652173913,194.7826086956522,156.52173913043478,187.8260869565217,151.30434782608697,180.8695652173913,177.3913043478261,173.91304347826087,203.4782608695652,194.7826086956522,151.30434782608697,201.7391304347826,182.6086956521739,208.69565217391303,208.69565217391303
22,187.8260869565217,93.91304347826087,187.8260869565217,109.56521739130434,180.8695652173913,109.56521739130434,201.7391304347826,130.43478260869566,187.8260869565217,146.08695652173913,194.7826086956522,114.78260869565216,194.7826086956522,135.65217391304347,187.8260869565217,156.52173913043478,173.91304347826087,146.08695652173913,173.91304347826087,177.3913043478261,173.91304347826087,203.4782608695652,187.8260869565217,151.30434782608697,194.7826086956522,177.3913043478261,208.69565217391303,203.4782608695652
23,173.91304347826087,93.91304347826087,180.8695652173913,114.78260869565216,180.8695652173913,109.56521739130434,201.7391304347826,130.43478260869566,187.8260869565217,146.08695652173913,187.8260869565217,114.78260869565216,180.8695652173913,135.65217391304347,173.91304347826087,156.52173913043478,166.95652173913044,151.30434782608697,166.95652173913044,177.3913043478261,173.91304347826087,203.4782608695652,173.91304347826087,151.30434782608697,173.91304347826087,177.3913043478261,194.7826086956522,198.2608695652174
24,166.95652173913044,93.91304347826087,173.91304347826087,114.78260869565216,173.91304347826087,109.56521739130434,166.95652173913044,135.65217391304347,160.0,140.8695652173913,180.8695652173913,114.78260869565216,173.91304347826087,135.65217391304347,166.95652173913044,156.52173913043478,166.95652173913044,146.08695652173913,173.91304347826087,177.3913043478261,173.91304347826087,203.4782608695652,166.95652173913044,151.30434782608697,160.0,177.3913043478261,173.91304347826087,203.4782608695652
25,160.0,93.91304347826087,173.91304347826087,109.56521739130434,166.95652173913044,109.56521739130434,166.95652173913044,135.65217391304347,160.0,140.8695652173913,173.91304347826087,114.78260869565216,166.95652173913044,140.8695652173913,160.0,156.52173913043478,166.95652173913044,146.08695652173913,160.0,177.3913043478261,166.95652173913044,203.4782608695652,166.95652173913044,151.30434782608697,153.04347826086956,177.3913043478261,153.04347826086956,203.4782608695652
26,153.04347826086956,93.91304347826087,166.95652173913044,109.56521739130434,166.95652173913044,109.56521739130434,166.95652173913044,135.65217391304347,160.0,140.8695652173913,166.95652173913044,109.56521739130434,160.0,135.65217391304347,153.04347826086956,156.52173913043478,166.95652173913044,146.08695652173913,166.95652173913044,177.3913043478261,173.91304347826087,203.4782608695652,160.0,151.30434782608697,146.08695652173913,177.3913043478261,139.1304347826087,203.4782608695652
27,146.08695652173913,93.91304347826087,160.0,109.56521739130434,160.0,109.56521739130434,166.95652173913044,135.65217391304347,160.0,140.8695652173913,153.04347826086956,114.78260869565216,146.08695652173913,135.65217391304347,146.08695652173913,156.52173913043478,160.0,146.08695652173913,160.0,177.3913043478261,166.95652173913044,198.2608695652174,153.04347826086956,151.30434782608697,146.08695652173913,177.3913043478261,139.1304347826087,203.4782608695652
